timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter,time_sec
161660000,161660000,0.9866575,-0.055101164,-0.15091528,-0.026541732,0.0,0.0,0.0,0.0,0,1.84
161680000,161680000,0.9870787,-0.056334004,-0.14804688,-0.024356512,0.0,0.0,0.0,0.0,0,1.86
161700000,161700000,0.9874941,-0.05752739,-0.14512144,-0.022245802,0.0,0.0,0.0,0.0,0,1.88
161720000,161720000,0.98790485,-0.058642767,-0.14214598,-0.020215068,0.0,0.0,0.0,0.0,0,1.9
161740000,161740000,0.9883105,-0.059669476,-0.13912964,-0.018272333,0.0,0.0,0.0,0.0,0,1.92
161760000,161760000,0.98871297,-0.060573526,-0.13607681,-0.016421719,0.0,0.0,0.0,0.0,0,1.94
161780000,161780000,0.98911107,-0.06134997,-0.13300163,-0.014669259,0.0,0.0,0.0,0.0,0,1.96
161800000,161800000,0.98950726,-0.061976083,-0.12989967,-0.013018917,0.0,0.0,0.0,0.0,0,1.98
161820000,161820000,0.98989934,-0.06245861,-0.12678976,-0.011475713,0.0,0.0,0.0,0.0,0,2.0
161840000,161840000,0.9902895,-0.062784344,-0.12366531,-0.010042928,0.0,0.0,0.0,0.0,0,2.02
161860000,161860000,0.99067545,-0.062958166,-0.12054642,-0.0087229,0.0,0.0,0.0,0.0,0,2.04
161880000,161880000,0.9910595,-0.06296214,-0.11742885,-0.007515597,0.0,0.0,0.0,0.0,0,2.06
161900000,161900000,0.99144155,-0.06279154,-0.11431842,-0.006420962,0.0,0.0,0.0,0.0,0,2.08
161920000,161920000,0.99182206,-0.062451605,-0.111212865,-0.00543942,0.0,0.0,0.0,0.0,0,2.1
161940000,161940000,0.99220014,-0.06194487,-0.10811985,-0.004569881,0.0,0.0,0.0,0.0,0,2.12
161960000,161960000,0.9925741,-0.061277308,-0.10505392,-0.0038105892,0.0,0.0,0.0,0.0,0,2.14
161980000,161980000,0.99294525,-0.06045995,-0.10199738,-0.0031612695,0.0,0.0,0.0,0.0,0,2.16
162000000,162000000,0.9933116,-0.05949442,-0.09896857,-0.00261756,0.0,0.0,0.0,0.0,0,2.18
162020000,162020000,0.9936731,-0.058392573,-0.09596062,-0.0021772166,0.0,0.0,0.0,0.0,0,2.2
162040000,162040000,0.9940288,-0.057157975,-0.09298095,-0.0018360072,0.0,0.0,0.0,0.0,0,2.22
162060000,162060000,0.99437726,-0.055810418,-0.09003122,-0.0015910793,0.0,0.0,0.0,0.0,0,2.24
162080000,162080000,0.994718,-0.05434798,-0.087116905,-0.0014368426,0.0,0.0,0.0,0.0,0,2.26
162100000,162100000,0.99504966,-0.052796904,-0.08423748,-0.0013702809,0.0,0.0,0.0,0.0,0,2.28
162120000,162120000,0.99537194,-0.051153228,-0.08139524,-0.0013849738,0.0,0.0,0.0,0.0,0,2.3
162140000,162140000,0.9956838,-0.049444098,-0.07858767,-0.0014774908,0.0,0.0,0.0,0.0,0,2.32
162160000,162160000,0.9959849,-0.04766324,-0.07582017,-0.0016405976,0.0,0.0,0.0,0.0,0,2.34
162180000,162180000,0.99627376,-0.04583758,-0.07309667,-0.0018700116,0.0,0.0,0.0,0.0,0,2.36
162200000,162200000,0.9965512,-0.04396299,-0.07040827,-0.0021595182,0.0,0.0,0.0,0.0,0,2.38
162220000,162220000,0.99681556,-0.04206007,-0.0677683,-0.002503707,0.0,0.0,0.0,0.0,0,2.4
